Model_Type,Model_Label,Hash_Value,DMD:0,DMD:1,Architecture,Latent_Size,Is_True_Model,DMD:0_3D,DMD:1_3D,DMD:2_3D
fr,fr_2_2bc7620c,2bc7620c,0.42949230497136864,0.17404378025377296,fr,2,False,-0.5842680531156657,-0.32678648416638256,0.10245952583688035
fr,fr_2_11705b7b,11705b7b,-0.18970190606304174,-0.0842277441572395,fr,2,False,-0.43242885257299435,-0.09533996731692497,0.5098870008527092
fr,fr_2_d74f44eb,d74f44eb,0.1232710427101765,-0.5497223123279606,fr,2,False,0.30411105526090837,-0.014404839424118833,0.5879122072966421
fr,fr_2_e9d58413,e9d58413,-0.45652440433416686,-0.25196400558097637,fr,2,False,-0.10038705648209388,-0.567992308779243,-0.35330224306272384
fr,fr_2_edd50266,edd50266,0.519947053785983,-0.14864378034476936,fr,2,False,0.4103577541203515,0.03583459425116099,0.5360784641836898
fr,fr_2_116e9443,116e9443,-0.011040422089012788,-0.4178360087167653,fr,2,False,-0.5178071903599271,0.3924388284516449,-0.1822803457756791
fr,fr_2_2bc7620c,2bc7620c,-0.45840654981611206,0.4100762860268881,fr,2,False,0.6471812657909883,0.07255634113177126,-0.182559119758885
fr,fr_2_11705b7b,11705b7b,-0.009109974975489836,0.2752506710365948,fr,2,False,0.21894978645792113,-0.007844906055505786,0.6450214427737677
fr,fr_2_d18cfa2a,d18cfa2a,0.45653964441010014,-0.4246580237037428,fr,2,False,0.26988847146813233,0.605423943115553,-0.0768498405228678
fr,fr_2_54b25375,54b25375,0.389714475557485,0.30218496628781716,fr,2,False,0.046604660600001124,-0.6503613993962277,-0.07071357832237767
fr,fr_2_d74f44eb,d74f44eb,-0.05509501962052698,-0.247358643280792,fr,2,False,0.09723374476541675,0.42663056086209655,0.5120983564721715
fr,fr_2_ecf08c3e,ecf08c3e,0.14109583257813954,0.4036111233976454,fr,2,False,-0.25181963745707153,-0.21428706006280324,0.5883832255624311
fr,fr_2_0346e5e1,0346e5e1,0.07635004538109935,0.4363825578649185,fr,2,False,-0.4331998866384289,0.5108402728619456,-0.10981070863674196
fr,fr_2_2456e958,2456e958,0.38528947185817075,-0.5530409330018791,fr,2,False,0.1758075982389958,0.6410513205951391,-0.1383770969411203
fr,fr_2_2fcbfe2e,2fcbfe2e,0.3900674091837552,-0.22016542328151517,fr,2,False,-0.13827676119741467,-0.576800347891514,0.32641819219028184
fr,fr_2_9123938b,9123938b,0.37417609604408375,-0.11691136880104228,fr,2,False,0.06392144457144014,-0.23860316700451362,0.6277307695269191
fr,fr_2_491f4d12,491f4d12,0.07146085933934347,0.49843168961751444,fr,2,False,-0.6570857931126665,-0.14911396013030864,0.007566389550718174
fr,fr_2_1cc9649b,1cc9649b,-0.5240118254095415,0.18274451592782714,fr,2,False,0.0923167577449913,0.6466319717446841,-0.11816538973986322
fr,fr_2_5d21cdb9,5d21cdb9,0.4907238148196623,0.350307719169987,fr,2,False,0.14722565951328145,-0.3677730270493931,0.5536143657892245
fr,fr_2_8f6f3eb3,8f6f3eb3,0.3141749863641008,-0.060784495248731786,fr,2,False,-0.3075901814132728,-0.4861414484381215,-0.3600515063575517
fr,fr_2_b76f7e9a,b76f7e9a,-0.4625677936468358,-0.5550853072625066,fr,2,False,-0.27508067642551753,-0.4805315054688428,0.1519102328498598
fr,fr_2_8b2cf091,8b2cf091,-0.09915264012412357,-0.36485347443920124,fr,2,False,-0.5142149079019114,-0.3080106617537409,0.23293920907180335
fr,fr_2_247fd6a4,247fd6a4,-0.34908739351086665,0.24873198915711928,fr,2,False,0.2929378678819942,-0.14408451581792048,-0.5915700940761128
fr,fr_2_c729395b,c729395b,-0.12847964905064047,-0.16168347059284224,fr,2,False,-0.6290548451177325,0.14504552755079583,0.2349976607584711
fr,fr_2_57b349b4,57b349b4,0.29260837132092815,-0.22755781398179012,fr,2,False,0.08226115449916915,-0.09444924566940854,0.6679261936075009
fr,fr_2_a6ea90b2,a6ea90b2,0.30364431055496083,0.5755358210344798,fr,2,False,-0.23513263100889203,0.44175287019495135,-0.45761687249991134
fr,fr_2_28c1a7de,28c1a7de,0.17738956593446129,0.2801190881804307,fr,2,False,0.32123810044443835,-0.25133463640704673,-0.5362473542801258
fr,fr_2_8f6f3eb3,8f6f3eb3,-0.25646953264823164,-0.26162488946788554,fr,2,False,0.487037091590269,-0.16386311369960535,0.4365574010849654
fr,fr_2_b76f7e9a,b76f7e9a,-0.3600096397238349,0.47472285691928623,fr,2,False,0.5778453399514744,-0.1031106986540747,0.3335566087675776
fr,fr_2_8b2cf091,8b2cf091,-0.4225407063771494,-0.020138227222152152,fr,2,False,-0.59627782332736,0.09195633422227333,0.25190777128835107
fr,fr_2_247fd6a4,247fd6a4,0.25835930729154577,-0.09841404360390509,fr,2,False,-0.379407984846267,0.43775055062839013,0.34571793999998673
fr,fr_2_c729395b,c729395b,0.5597512037799242,0.2579740464944258,fr,2,False,-0.2307320604098678,0.11551763251586275,-0.6095923807238866
fr,fr_2_57b349b4,57b349b4,0.03240570517087882,-0.5460941489504194,fr,2,False,-0.442625453043031,-0.4569410662864184,0.2429928565830537
fr,fr_2_a6ea90b2,a6ea90b2,-0.37895383162105345,-0.5552391892703177,fr,2,False,0.5276892977368596,-0.3620156966405472,0.22294238582464565
fr,fr_2_28c1a7de,28c1a7de,0.5164070274277713,0.4561725069448355,fr,2,False,0.39428007870299325,0.4413251138132546,0.2766923142972855
fr,fr_2_f1607a74,f1607a74,-0.422525227638133,-0.5644359261459071,fr,2,False,-0.38001648646376385,0.17797520168133454,0.5314211416100254
fr,fr_2_774d04ae,774d04ae,-0.1352319945494695,0.0957191046500449,fr,2,False,-0.11072034798810668,-0.6536530477800858,-0.04386870735102075
fr,fr_2_1ba2e4e7,1ba2e4e7,0.3492585598328118,0.46059326144818896,fr,2,False,0.4517633378750821,0.35257112681092034,-0.35858348677315455
fr,fr_2_a144a155,a144a155,-0.4443291491672458,-0.2644950653238093,fr,2,False,-0.08189568227692814,0.552237529701879,-0.3846325665405062
fr,fr_2_27ea651f,27ea651f,-0.16652979655796377,-0.5469125199292364,fr,2,False,0.3118878788450359,0.003353256070879769,-0.5947149220382811
fr,fr_2_822fb8eb,822fb8eb,0.5653796246030495,0.2508917347337788,fr,2,False,0.001435920362810449,0.06965003454591776,-0.6740052048367275
fr,fr_2_849e5565,849e5565,0.10376607856950287,0.35387378858511814,fr,2,False,0.3622159292879967,-0.4499294931892037,0.35309737819125175
fr,fr_2_ff5116ad,ff5116ad,0.004005367726238079,-0.455191304586266,fr,2,False,-0.467549619080172,-0.47816249213966844,0.1123211783480516
fr,fr_2_95e869f5,95e869f5,-0.5457710590379715,0.07397229617031179,fr,2,False,0.23484342992366147,-0.623208690975745,-0.1220007971348701
fr,fr_2_9cfa68af,9cfa68af,-0.4970403332301672,0.4203557503620914,fr,2,False,-0.4707067928250764,0.37511380543434675,-0.3119014273324138
fr,fr_2_59aafcad,59aafcad,-0.26208752013653813,-0.038022844723361045,fr,2,False,-0.5189330946754025,-0.12743709786694776,0.41245738467349224
fr,fr_2_51898186,51898186,0.23872794328114097,0.6488043654819587,fr,2,False,-0.12401257626384628,0.07967303132953177,0.6606713117394646
fr,fr_2_599d7410,599d7410,0.6304191480843244,0.6465541343813497,fr,2,False,-0.33619047462151463,-0.33931778484676933,0.4511811227257145
fr,fr_2_39ca03fc,39ca03fc,0.2471011509092971,-0.01413596372127638,fr,2,False,-0.2344324326806677,0.2983852702254344,-0.5608664082941307
fr,fr_2_5e371ba8,5e371ba8,-0.4329953714339112,0.11763606356338643,fr,2,False,0.6282130369326464,0.2728108790245272,0.01842713187977684
fr,fr_2_83df3de8,83df3de8,-0.12157932376030431,0.4679682019412819,fr,2,False,0.4321618876165719,-0.426196950995012,0.27698678061533716
fr,fr_2_27ea651f,27ea651f,-0.3352717519411803,-0.3835919030262227,fr,2,False,-0.16793981615247305,-0.06861932027541895,0.6472706323314005
fr,fr_2_822fb8eb,822fb8eb,-0.24372892384858952,-0.6101163338002868,fr,2,False,-0.5830187298619111,0.28110832845856576,0.0031619776237659905
fr,fr_2_849e5565,849e5565,-0.004847450808300754,0.281928347500287,fr,2,False,0.23594003860209797,0.2216024228876034,0.5938629482223722
fr,fr_2_ff5116ad,ff5116ad,0.25092192624238707,-0.16550345168944125,fr,2,False,0.35376598786044866,0.517308475446387,0.26487370250773096
fr,fr_2_95e869f5,95e869f5,-0.1945506927881186,0.6652015928261741,fr,2,False,-0.40957142344413844,0.5378840203816747,0.028422206331654595
fr,fr_2_9cfa68af,9cfa68af,-0.42790809822383036,0.6064696228169295,fr,2,False,0.4748061000437614,0.2652040223166307,0.39675870525024
fr,fr_2_59aafcad,59aafcad,-0.506533538690429,0.09300452072011905,fr,2,False,-0.006356979279764953,0.6699301814586183,0.06601116227400126
fr,fr_2_51898186,51898186,-0.35494357223352946,-0.4577997917154072,fr,2,False,0.5432882649758621,0.256903546240154,0.05846467222334253
fr,fr_2_9fe0af8f,9fe0af8f,0.5269110953024524,0.47692071976880857,fr,2,False,-0.12449236614164005,-0.036006750713100964,-0.3728601316396935
fr,fr_2_599d7410,599d7410,-0.13658536796180543,-0.47058782540916144,fr,2,False,0.14312318320260875,0.3287172539690661,0.5691490075485871
fr,fr_2_39ca03fc,39ca03fc,0.4424191024721184,0.18213269382310748,fr,2,False,0.5245154723656789,-0.23323556010623397,-0.3621947726191102
fr,fr_2_5e371ba8,5e371ba8,-0.4522540438174409,0.31483461760691456,fr,2,False,0.2443502426640991,-0.2992175508389415,0.46426223057027216
fr,fr_2_83df3de8,83df3de8,0.30888731808365033,-0.4084028604733824,fr,2,False,-0.41413180660504967,-0.0028093649640292227,-0.5370839756335843
fr,fr_2_a50396c9,a50396c9,0.4931130595765394,-0.1284162519602351,fr,2,False,0.29591857165427127,-0.5433530399070169,0.25800677024675356
fr,fr_2_73cbffdb,73cbffdb,-0.12607347661416443,-0.3066641363259711,fr,2,False,0.47051360775095963,0.47569105310882664,0.06863182455228595
fr,fr_2_306365d9,306365d9,0.6629432011820706,-0.24238147724456205,fr,2,False,-0.19703997208656987,0.6204818521393096,0.15131959290518787
