hashname,model,latent_size,max_epochs,seed,lr,weight_decay,encoder_size,file_index,vf_hidden_size,vf_num_layers,output_nonlinearity,heldin_size,heldout_size,alpha,n_heldin,n_heldout,fr_scaling,rect_func,obs_noise,dispersion,state_r2,rate_r2,co-bps,cycle_con,source_table,model_from,normalized_latent_size,high_rate_r2,high_state_r2,high_cobps,high_cycle_con
3d0639c4,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,,1.0,0.7159251570701599,0.9937766194343568,0.2730643153190613,0.8884775042533875,Table_3,NODE,1.0,True,False,True,False
3d0639c4,node,64,500,0,0.002,0.0,128,21,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,,1.0,0.7159251570701599,0.9937766194343568,0.2730643153190613,0.8884775042533875,Table_3,NODE,1.0,True,False,True,False
dc70cdf9,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,,1.0,0.7172397375106812,0.9938772916793824,0.2731748521327972,0.8913396596908569,Table_3,NODE,1.0,True,False,True,False
dc70cdf9,node,64,501,0,0.002,0.0,128,21,128.0,3.0,,200,300,0.05,200,100,1.0,softplus,,1.0,0.7172397375106812,0.9938772916793824,0.2731748521327972,0.8913396596908569,Table_3,NODE,1.0,True,False,True,False
a6353ced,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.7208279967308044,0.9949073195457458,0.2731866240501404,0.883963406085968,Table_3,NODE,1.0,True,False,True,False
a6353ced,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.7208279967308044,0.9949073195457458,0.2731866240501404,0.883963406085968,Table_3,NODE,1.0,True,False,True,False
90ff7966,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.7196096181869507,0.9939283728599548,0.2729256749153137,0.8869947195053101,Table_3,NODE,1.0,True,False,True,False
90ff7966,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.7196096181869507,0.9939283728599548,0.2729256749153137,0.8869947195053101,Table_3,NODE,1.0,True,False,True,False
aaffb04f,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.7303242087364197,0.9948075413703918,0.2734169960021972,0.8872339725494385,Table_3,NODE,1.0,True,False,True,False
aaffb04f,node,64,500,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.7303242087364197,0.9948075413703918,0.2734169960021972,0.8872339725494385,Table_3,NODE,1.0,True,False,True,False
558e9526,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.7323572635650635,0.9948214888572692,0.2735229432582855,0.8904833793640137,Table_3,NODE,1.0,True,False,True,False
558e9526,node,64,501,0,0.002,0.0,128,21,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.7323572635650635,0.9948214888572692,0.2735229432582855,0.8904833793640137,Table_3,NODE,1.0,True,False,True,False
