hashname,model,latent_size,max_epochs,seed,lr,weight_decay,encoder_size,file_index,vf_hidden_size,vf_num_layers,output_nonlinearity,heldin_size,heldout_size,alpha,n_heldin,n_heldout,fr_scaling,rect_func,obs_noise,dispersion,state_r2,rate_r2,co-bps,cycle_con,source_table,model_from,normalized_latent_size,high_rate_r2,high_state_r2,high_cobps,high_cycle_con
65ff784b,gnode,2,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9956635236740112,0.9663193225860596,0.2208364903926849,1.0,Table_2,GRU,0.03125,True,True,False,True
65ff784b,gnode,2,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,280,300,0.1,280,20,1.0,softplus,,1.0,0.9956635236740112,0.9663193225860596,0.2208364903926849,1.0,Table_2,GRU,0.03125,True,True,False,True
8b95b1f5,gru,32,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.902965009212494,0.7898401021957397,0.1653398275375366,0.9987745881080629,Table_2,GRU,0.0625,False,True,False,True
4abacb9e,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8218726515769958,0.6727588176727295,0.1445925235748291,0.9993359446525574,Table_2,GRU,1.0,False,False,False,True
8b95b1f5,gru,32,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.902965009212494,0.7898401021957397,0.1653398275375366,0.9987745881080629,Table_2,GRU,0.0625,False,True,False,True
80a77dd3,gru,32,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9028757214546204,0.7898921370506287,0.1652540564537048,0.9987804293632508,Table_2,GRU,0.0625,False,True,False,True
4abacb9e,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8218726515769958,0.6727588176727295,0.1445925235748291,0.9993359446525574,Table_2,GRU,1.0,False,False,False,True
80a77dd3,gru,32,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9028757214546204,0.7898921370506287,0.1652540564537048,0.9987804293632508,Table_2,GRU,0.0625,False,True,False,True
1d4cc959,gru,512,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.823108434677124,0.6729239821434021,0.1446382850408554,0.999336004257202,Table_2,GRU,1.0,False,False,False,True
1d4cc959,gru,512,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.823108434677124,0.6729239821434021,0.1446382850408554,0.999336004257202,Table_2,GRU,1.0,False,False,False,True
b6189ca3,gru,32,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9014847278594972,0.7902904748916626,0.1653182953596115,0.998811662197113,Table_2,GRU,0.0625,False,True,False,True
b6189ca3,gru,32,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9014847278594972,0.7902904748916626,0.1653182953596115,0.998811662197113,Table_2,GRU,0.0625,False,True,False,True
2ce0f713,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8170150518417358,0.6756421327590942,0.1447314172983169,0.9993606209754944,Table_2,GRU,1.0,False,False,False,True
2ce0f713,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8170150518417358,0.6756421327590942,0.1447314172983169,0.9993606209754944,Table_2,GRU,1.0,False,False,False,True
2102ad75,gru,32,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.905073344707489,0.7919945120811462,0.1656192392110824,0.9988064765930176,Table_2,GRU,0.0625,False,True,False,True
2102ad75,gru,32,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.905073344707489,0.7919945120811462,0.1656192392110824,0.9988064765930176,Table_2,GRU,0.0625,False,True,False,True
6113c2a1,gru,512,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.8169446587562561,0.6749809384346008,0.1445865929126739,0.9993598461151124,Table_2,GRU,1.0,False,False,False,True
6113c2a1,gru,512,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.8169446587562561,0.6749809384346008,0.1445865929126739,0.9993598461151124,Table_2,GRU,1.0,False,False,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
a6ea90b2,fr,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.8040666580200195,0.5693206191062927,0.1160882860422134,0.9987475872039796,Table_2,GRU,1.0,False,False,False,True
a6ea90b2,fr,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.8040666580200195,0.5693206191062927,0.1160882860422134,0.9987475872039796,Table_2,GRU,1.0,False,False,False,True
57b349b4,fr,512,500,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.8047273755073547,0.5693754553794861,0.1161010339856147,0.9987469911575316,Table_2,GRU,1.0,False,False,False,True
57b349b4,fr,512,500,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.8047273755073547,0.5693754553794861,0.1161010339856147,0.9987469911575316,Table_2,GRU,1.0,False,False,False,True
28c1a7de,fr,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7927549481391907,0.5727640390396118,0.1168874725699424,0.9988060593605042,Table_2,GRU,1.0,False,False,False,True
28c1a7de,fr,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7927549481391907,0.5727640390396118,0.1168874725699424,0.9988060593605042,Table_2,GRU,1.0,False,False,False,True
7cb6f585,fr,32,501,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.900898575782776,0.5585504174232483,0.1112661212682724,0.9986237287521362,Table_2,GRU,0.0625,False,True,False,True
7cb6f585,fr,32,501,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.900898575782776,0.5585504174232483,0.1112661212682724,0.9986237287521362,Table_2,GRU,0.0625,False,True,False,True
8f6f3eb3,fr,512,501,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.7903487086296082,0.572276771068573,0.1167745888233184,0.9988067746162416,Table_2,GRU,1.0,False,False,False,True
8f6f3eb3,fr,512,501,0,0.0001,0.0001,128,5,,,,250,300,,250,50,1.0,softplus,,1.0,0.7903487086296082,0.572276771068573,0.1167745888233184,0.9988067746162416,Table_2,GRU,1.0,False,False,False,True
9f1d7262,node,2,500,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.9969192743301392,0.9673529863357544,0.2212547808885574,1.0,Table_2,GRU,0.03125,True,True,False,True
9f1d7262,node,2,500,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.9969192743301392,0.9673529863357544,0.2212547808885574,1.0,Table_2,GRU,0.03125,True,True,False,True
2ac658f3,node,2,500,0,0.002,0.0,128,5,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.9967867136001588,0.9673503637313844,0.2212537080049514,1.0,Table_2,GRU,0.03125,True,True,False,True
2ac658f3,node,2,500,0,0.002,0.0,128,5,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.9967867136001588,0.9673503637313844,0.2212537080049514,1.0,Table_2,GRU,0.03125,True,True,False,True
3db18318,node,2,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.9971318244934082,0.9667606353759766,0.2212944328784942,1.0,Table_2,GRU,0.03125,True,True,False,True
3db18318,node,2,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,250,300,0.05,250,50,1.0,softplus,,1.0,0.9971318244934082,0.9667606353759766,0.2212944328784942,1.0,Table_2,GRU,0.03125,True,True,False,True
6f4adc8d,node,2,501,0,0.002,0.0,128,5,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.9970756769180298,0.9667632579803468,0.2212948054075241,1.0,Table_2,GRU,0.03125,True,True,False,True
6f4adc8d,node,2,501,0,0.002,0.0,128,5,128.0,3.0,,250,300,0.05,250,50,1.0,softplus,,1.0,0.9970756769180298,0.9667632579803468,0.2212948054075241,1.0,Table_2,GRU,0.03125,True,True,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
a144a155,fr,512,500,0,0.0001,0.0001,128,5,,,,280,300,,280,20,1.0,softplus,,1.0,0.7903691530227661,0.5451414585113525,0.11160359531641,0.9993770718574524,Table_2,GRU,1.0,False,False,False,True
a144a155,fr,512,500,0,0.0001,0.0001,128,5,,,,280,300,,280,20,1.0,softplus,,1.0,0.7903691530227661,0.5451414585113525,0.11160359531641,0.9993770718574524,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
1ba2e4e7,fr,512,501,0,0.0001,0.0001,128,5,,,,280,300,,280,20,1.0,softplus,,1.0,0.8352258205413818,0.5370689630508423,0.1095289066433906,0.9993199706077576,Table_2,GRU,1.0,False,False,False,True
1ba2e4e7,fr,512,501,0,0.0001,0.0001,128,5,,,,280,300,,280,20,1.0,softplus,,1.0,0.8352258205413818,0.5370689630508423,0.1095289066433906,0.9993199706077576,Table_2,GRU,1.0,False,False,False,True
80a77dd3,gru,32,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9028757214546204,0.7898921370506287,0.1652540564537048,0.9987804293632508,Table_2,GRU,0.0625,False,True,False,True
4abacb9e,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8218726515769958,0.6727588176727295,0.1445925235748291,0.9993359446525574,Table_2,GRU,1.0,False,False,False,True
8b95b1f5,gru,32,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.902965009212494,0.7898401021957397,0.1653398275375366,0.9987745881080629,Table_2,GRU,0.0625,False,True,False,True
8b95b1f5,gru,32,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.902965009212494,0.7898401021957397,0.1653398275375366,0.9987745881080629,Table_2,GRU,0.0625,False,True,False,True
4abacb9e,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8218726515769958,0.6727588176727295,0.1445925235748291,0.9993359446525574,Table_2,GRU,1.0,False,False,False,True
80a77dd3,gru,32,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9028757214546204,0.7898921370506287,0.1652540564537048,0.9987804293632508,Table_2,GRU,0.0625,False,True,False,True
1d4cc959,gru,512,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.823108434677124,0.6729239821434021,0.1446382850408554,0.999336004257202,Table_2,GRU,1.0,False,False,False,True
1d4cc959,gru,512,500,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.823108434677124,0.6729239821434021,0.1446382850408554,0.999336004257202,Table_2,GRU,1.0,False,False,False,True
b6189ca3,gru,32,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9014847278594972,0.7902904748916626,0.1653182953596115,0.998811662197113,Table_2,GRU,0.0625,False,True,False,True
b6189ca3,gru,32,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.9014847278594972,0.7902904748916626,0.1653182953596115,0.998811662197113,Table_2,GRU,0.0625,False,True,False,True
2ce0f713,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8170150518417358,0.6756421327590942,0.1447314172983169,0.9993606209754944,Table_2,GRU,1.0,False,False,False,True
2102ad75,gru,32,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.905073344707489,0.7919945120811462,0.1656192392110824,0.9988064765930176,Table_2,GRU,0.0625,False,True,False,True
2ce0f713,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.8170150518417358,0.6756421327590942,0.1447314172983169,0.9993606209754944,Table_2,GRU,1.0,False,False,False,True
2102ad75,gru,32,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.905073344707489,0.7919945120811462,0.1656192392110824,0.9988064765930176,Table_2,GRU,0.0625,False,True,False,True
6113c2a1,gru,512,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.8169446587562561,0.6749809384346008,0.1445865929126739,0.9993598461151124,Table_2,GRU,1.0,False,False,False,True
6113c2a1,gru,512,501,0,0.0001,0.0001,128,5,,,,200,300,,200,100,1.0,softplus,,1.0,0.8169446587562561,0.6749809384346008,0.1445865929126739,0.9993598461151124,Table_2,GRU,1.0,False,False,False,True
5de5ff74,gnode,2,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.996359884738922,0.9668399095535278,0.2211941033601761,1.0,Table_2,GRU,0.03125,True,True,False,True
5de5ff74,gnode,2,500,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.996359884738922,0.9668399095535278,0.2211941033601761,1.0,Table_2,GRU,0.03125,True,True,False,True
0886bc04,gnode,2,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.996271789073944,0.9671080708503724,0.221207395195961,1.0,Table_2,GRU,0.03125,True,True,False,True
0886bc04,gnode,2,501,0,0.002,0.0,128,5,64.0,3.0,torch.nn.functional.softplus,250,300,0.1,250,50,1.0,softplus,,1.0,0.996271789073944,0.9671080708503724,0.221207395195961,1.0,Table_2,GRU,0.03125,True,True,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
141ebfef,gru,512,500,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8298408389091492,0.7093183398246765,0.1505649834871292,0.99931538105011,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
1c2b2641,gru,512,501,0,0.0001,0.0001,128,5,,,torch.nn.functional.softplus,280,300,,280,20,1.0,softplus,,1.0,0.8365561962127686,0.5375609397888184,0.1096366047859191,0.9993197917938232,Table_2,GRU,1.0,False,False,False,True
f3657ba0,node,2,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.9974672198295592,0.9681687355041504,0.2213181108236313,1.0,Table_2,GRU,0.03125,True,True,False,True
f3657ba0,node,2,501,0,0.002,0.0,128,5,128.0,3.0,torch.nn.functional.softplus,280,300,0.05,280,20,1.0,softplus,,1.0,0.9974672198295592,0.9681687355041504,0.2213181108236313,1.0,Table_2,GRU,0.03125,True,True,False,True
a8626884,node,2,501,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.9975282549858092,0.968167006969452,0.2213172018527984,1.0,Table_2,GRU,0.03125,True,True,False,True
a8626884,node,2,501,0,0.002,0.0,128,5,128.0,3.0,,280,300,0.05,280,20,1.0,softplus,,1.0,0.9975282549858092,0.968167006969452,0.2213172018527984,1.0,Table_2,GRU,0.03125,True,True,False,True
a90fc898,gru,256,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7662543654441833,0.6153337359428406,0.1595906466245651,0.9996552467346193,Table_3,NODE,0.5,False,False,False,True
c75c4553,gru,512,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7693901658058167,0.6807267665863037,0.1833233088254928,0.9996070265769958,Table_3,NODE,1.0,False,False,False,True
bb0b0e16,gru,128,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7000076770782471,0.4410396218299866,0.1100940778851509,0.9994781613349916,Table_3,NODE,0.25,False,False,False,True
1d767d43,gru,32,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.5065852999687195,0.3702193796634674,0.0928480997681617,0.9987452030181884,Table_3,NODE,0.0625,False,False,False,True
0fab825a,gru,32,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.5145257711410522,0.3750092685222626,0.0940761566162109,0.9987552165985109,Table_3,NODE,0.0625,False,False,False,True
c75c4553,gru,512,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7693901658058167,0.6807267665863037,0.1833233088254928,0.9996070265769958,Table_3,NODE,1.0,False,False,False,True
a90fc898,gru,256,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7662543654441833,0.6153337359428406,0.1595906466245651,0.9996552467346193,Table_3,NODE,0.5,False,False,False,True
bb0b0e16,gru,128,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7000076770782471,0.4410396218299866,0.1100940778851509,0.9994781613349916,Table_3,NODE,0.25,False,False,False,True
0fab825a,gru,32,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.5145257711410522,0.3750092685222626,0.0940761566162109,0.9987552165985109,Table_3,NODE,0.0625,False,False,False,True
1d767d43,gru,32,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.5065852999687195,0.3702193796634674,0.0928480997681617,0.9987452030181884,Table_3,NODE,0.0625,False,False,False,True
1cf54d8a,gru,128,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.6965371966362,0.4357289671897888,0.1088475435972213,0.9994805455207824,Table_3,NODE,0.25,False,False,False,True
1cf54d8a,gru,128,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.6965371966362,0.4357289671897888,0.1088475435972213,0.9994805455207824,Table_3,NODE,0.25,False,False,False,True
fb2a0050,gru,256,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7662824988365173,0.6153461933135986,0.1596155315637588,0.999655544757843,Table_3,NODE,0.5,False,False,False,True
fb2a0050,gru,256,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7662824988365173,0.6153461933135986,0.1596155315637588,0.999655544757843,Table_3,NODE,0.5,False,False,False,True
beb045e5,gru,512,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7695460915565491,0.6809680461883545,0.1833837628364563,0.9996069073677064,Table_3,NODE,1.0,False,False,False,True
beb045e5,gru,512,500,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7695460915565491,0.6809680461883545,0.1833837628364563,0.9996069073677064,Table_3,NODE,1.0,False,False,False,True
ff66ece8,gru,32,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.6743136644363403,0.4884850084781647,0.1223871558904647,0.9989932179450988,Table_3,NODE,0.0625,False,False,False,True
ff66ece8,gru,32,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.6743136644363403,0.4884850084781647,0.1223871558904647,0.9989932179450988,Table_3,NODE,0.0625,False,False,False,True
79a68ce9,gru,128,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7454588413238525,0.4943939447402954,0.1230589523911476,0.9995033144950868,Table_3,NODE,0.25,False,False,False,True
79a68ce9,gru,128,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7454588413238525,0.4943939447402954,0.1230589523911476,0.9995033144950868,Table_3,NODE,0.25,False,False,False,True
9c7ed973,gru,256,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7864907383918762,0.6287270188331604,0.1616213321685791,0.9996307492256165,Table_3,NODE,0.5,False,False,False,True
9c7ed973,gru,256,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7864907383918762,0.6287270188331604,0.1616213321685791,0.9996307492256165,Table_3,NODE,0.5,False,False,False,True
ccdb1b61,gru,512,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7889987230300903,0.6529698371887207,0.1753147095441818,0.999506413936615,Table_3,NODE,1.0,False,False,False,True
ccdb1b61,gru,512,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,250,300,,250,50,1.0,softplus,,1.0,0.7889987230300903,0.6529698371887207,0.1753147095441818,0.999506413936615,Table_3,NODE,1.0,False,False,False,True
bd1e055c,gru,32,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.6750221848487854,0.4887324571609497,0.1224267929792404,0.99899023771286,Table_3,NODE,0.0625,False,False,False,True
bd1e055c,gru,32,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.6750221848487854,0.4887324571609497,0.1224267929792404,0.99899023771286,Table_3,NODE,0.0625,False,False,False,True
d8b3e0a2,gru,128,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7425190210342407,0.4926669001579284,0.1226625218987464,0.9995056390762328,Table_3,NODE,0.25,False,False,False,True
d8b3e0a2,gru,128,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7425190210342407,0.4926669001579284,0.1226625218987464,0.9995056390762328,Table_3,NODE,0.25,False,False,False,True
3c418561,gru,256,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7843112349510193,0.6270068883895874,0.1612753868103027,0.9996315836906432,Table_3,NODE,0.5,False,False,False,True
3c418561,gru,256,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7843112349510193,0.6270068883895874,0.1612753868103027,0.9996315836906432,Table_3,NODE,0.5,False,False,False,True
46cff600,gru,512,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7893113493919373,0.6525838375091553,0.1752116084098816,0.999505341053009,Table_3,NODE,1.0,False,False,False,True
46cff600,gru,512,501,0,0.0001,0.0001,128,21,,,,250,300,,250,50,1.0,softplus,,1.0,0.7893113493919373,0.6525838375091553,0.1752116084098816,0.999505341053009,Table_3,NODE,1.0,False,False,False,True
0346e5e1,fr,256,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.6674314141273499,0.590938925743103,0.1507807374000549,0.9992705583572388,Table_3,NODE,0.5,False,False,False,True
0346e5e1,fr,256,500,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.6674314141273499,0.590938925743103,0.1507807374000549,0.9992705583572388,Table_3,NODE,0.5,False,False,False,True
9123938b,fr,256,500,0,0.0001,0.0001,128,21,,,,200,300,,200,100,1.0,softplus,,1.0,0.6673657298088074,0.591010332107544,0.1508034765720367,0.9992709159851074,Table_3,NODE,0.5,False,False,False,True
9123938b,fr,256,500,0,0.0001,0.0001,128,21,,,,200,300,,200,100,1.0,softplus,,1.0,0.6673657298088074,0.591010332107544,0.1508034765720367,0.9992709159851074,Table_3,NODE,0.5,False,False,False,True
ecf08c3e,fr,256,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.6962316036224365,0.5305357575416565,0.1347692757844925,0.9989367127418518,Table_3,NODE,0.5,False,False,False,True
ecf08c3e,fr,256,501,0,0.0001,0.0001,128,21,,,torch.nn.functional.softplus,200,300,,200,100,1.0,softplus,,1.0,0.6962316036224365,0.5305357575416565,0.1347692757844925,0.9989367127418518,Table_3,NODE,0.5,False,False,False,True
1cc9649b,fr,256,501,0,0.0001,0.0001,128,21,,,,200,300,,200,100,1.0,softplus,,1.0,0.6967933177947998,0.5338525772094727,0.1355042904615402,0.9989421963691713,Table_3,NODE,0.5,False,False,False,True
1cc9649b,fr,256,501,0,0.0001,0.0001,128,21,,,,200,300,,200,100,1.0,softplus,,1.0,0.6967933177947998,0.5338525772094727,0.1355042904615402,0.9989421963691713,Table_3,NODE,0.5,False,False,False,True
